read_time,write_counts,period
1402574400000.0,5.0,1620000.0
1402576920000.0,4.0,2520000.0
1402577940000.0,4.0,1020000.0
1402578660000.0,5.0,720000.0
1402579560000.0,6.0,900000.0
1402580160000.0,6.0,600000.0
1402581420000.0,8.0,1260000.0
1402582620000.0,9.0,1200000.0
1402583220000.0,7.0,600000.0
1402583820000.0,6.0,600000.0
1402584420000.0,6.0,600000.0
1402585200000.0,7.0,780000.0
1402585860000.0,7.0,660000.0
1402586520000.0,8.0,660000.0
1402587300000.0,5.0,780000.0
1402587900000.0,9.0,600000.0
1402588620000.0,8.0,720000.0
1402589220000.0,7.0,600000.0
1402589820000.0,10.0,600000.0
1402590420000.0,8.0,600000.0
1402591140000.0,5.0,720000.0
1402591980000.0,5.0,840000.0
1402592580000.0,6.0,600000.0
1402593900000.0,7.0,1320000.0
1402594740000.0,7.0,840000.0
1402595340000.0,6.0,600000.0
1402596300000.0,6.0,960000.0
1402597140000.0,8.0,840000.0
1402598220000.0,8.0,1080000.0
1402599120000.0,5.0,900000.0
1402599720000.0,4.0,600000.0
1402600380000.0,6.0,660000.0
1402600980000.0,5.0,600000.0
1402601580000.0,7.0,600000.0
1402602180000.0,9.0,600000.0
1402602780000.0,7.0,600000.0
1402603380000.0,9.0,600000.0
1402603980000.0,4.0,600000.0
1402604580000.0,9.0,600000.0
1402605180000.0,6.0,600000.0
1402605840000.0,7.0,660000.0
1402606440000.0,10.0,600000.0
1402607040000.0,8.0,600000.0
1402607640000.0,8.0,600000.0
1402608300000.0,9.0,660000.0
1402608900000.0,8.0,600000.0
1402609500000.0,9.0,600000.0
1402610100000.0,7.0,600000.0
1402610700000.0,8.0,600000.0
1402611300000.0,7.0,600000.0
1402611900000.0,5.0,600000.0
1402612500000.0,7.0,600000.0
1402613100000.0,9.0,600000.0
1402613700000.0,7.0,600000.0
1402614300000.0,7.0,600000.0
1402614900000.0,9.0,600000.0
1402615500000.0,8.0,600000.0
1402616100000.0,7.0,600000.0
1402616700000.0,7.0,600000.0
1402617360000.0,8.0,660000.0
1402617960000.0,7.0,600000.0
1402618620000.0,9.0,660000.0
1402619220000.0,6.0,600000.0
1402619820000.0,4.0,600000.0
1402620420000.0,5.0,600000.0
1402621080000.0,10.0,660000.0
1402621740000.0,8.0,660000.0
1402622340000.0,7.0,600000.0
1402623000000.0,7.0,660000.0
1402623660000.0,8.0,660000.0
1402624440000.0,7.0,780000.0
1402625040000.0,8.0,600000.0
1402625700000.0,7.0,660000.0
1402626420000.0,4.0,720000.0
1402627740000.0,6.0,1320000.0
1402628340000.0,6.0,600000.0
1402629060000.0,7.0,720000.0
1402630080000.0,7.0,1020000.0
1402630800000.0,5.0,720000.0
1402631520000.0,6.0,720000.0
1402632240000.0,7.0,720000.0
1402632900000.0,7.0,660000.0
1402633980000.0,8.0,1080000.0
1402634700000.0,9.0,720000.0
1402635300000.0,9.0,600000.0
1402636080000.0,8.0,780000.0
1402636920000.0,10.0,840000.0
1402637700000.0,9.0,780000.0
1402638360000.0,7.0,660000.0
1402639080000.0,6.0,720000.0
1402639860000.0,9.0,780000.0
1402640580000.0,9.0,720000.0
1402641660000.0,4.0,1080000.0
1402642560000.0,6.0,900000.0
1402643520000.0,8.0,960000.0
1402644840000.0,7.0,1320000.0
1402645440000.0,8.0,600000.0
1402646100000.0,9.0,660000.0
1402646760000.0,5.0,660000.0
1402647480000.0,5.0,720000.0
1402648200000.0,6.0,720000.0
1402648980000.0,6.0,780000.0
1402649580000.0,2.0,600000.0
1402650180000.0,5.0,600000.0
1402650780000.0,2.0,600000.0
1402651740000.0,3.0,960000.0
1402652880000.0,7.0,1140000.0
1402653600000.0,6.0,720000.0
1402654200000.0,8.0,600000.0
1402654800000.0,4.0,600000.0
1402655580000.0,5.0,780000.0
1402656360000.0,8.0,780000.0
1402657980000.0,4.0,1620000.0
1402659300000.0,8.0,1320000.0
1402660320000.0,5.0,1020000.0
1402660980000.0,6.0,660000.0
1402661640000.0,6.0,660000.0
1402662360000.0,2.0,720000.0
1402662960000.0,4.0,600000.0
1402663560000.0,2.0,600000.0
1402664160000.0,5.0,600000.0
1402664760000.0,7.0,600000.0
1402665420000.0,7.0,660000.0
1402666080000.0,7.0,660000.0
1402666680000.0,7.0,600000.0
1402667400000.0,6.0,720000.0
1402668420000.0,6.0,1020000.0
1402669200000.0,5.0,780000.0
1402669980000.0,5.0,780000.0
1402670880000.0,6.0,900000.0
1402671900000.0,7.0,1020000.0
1402672500000.0,9.0,600000.0
1402673160000.0,3.0,660000.0
1402673760000.0,10.0,600000.0
1402674360000.0,7.0,600000.0
1402675020000.0,6.0,660000.0
1402675620000.0,7.0,600000.0
1402676280000.0,5.0,660000.0
1402677060000.0,3.0,780000.0
1402678020000.0,4.0,960000.0
1402678740000.0,7.0,720000.0
1402679400000.0,6.0,660000.0
1402680000000.0,6.0,600000.0
1402680900000.0,5.0,900000.0
1402681620000.0,7.0,720000.0
1402682280000.0,8.0,660000.0
1402682940000.0,5.0,660000.0
1402683900000.0,7.0,960000.0
1402684680000.0,5.0,780000.0
1402685520000.0,8.0,840000.0
1402686240000.0,5.0,720000.0
1402686960000.0,6.0,720000.0
1402688280000.0,5.0,1320000.0
1402689120000.0,6.0,840000.0
1402689840000.0,10.0,720000.0
1402691160000.0,8.0,1320000.0
1402692180000.0,8.0,1020000.0
1402693080000.0,6.0,900000.0
1402694580000.0,6.0,1500000.0
1402695900000.0,7.0,1320000.0
1402696500000.0,6.0,600000.0
1402697820000.0,7.0,1320000.0
1402698840000.0,8.0,1020000.0
1402699560000.0,6.0,720000.0
1402701300000.0,3.0,1740000.0
1402702080000.0,7.0,780000.0
1402703280000.0,3.0,1200000.0
1402704180000.0,8.0,900000.0
1402704900000.0,5.0,720000.0
1402705620000.0,4.0,720000.0
1402707060000.0,2.0,1440000.0
1402707780000.0,6.0,720000.0
1402708680000.0,7.0,900000.0
1402709820000.0,6.0,1140000.0
1402711080000.0,6.0,1260000.0
1402712220000.0,6.0,1140000.0
1402713000000.0,8.0,780000.0
1402713660000.0,8.0,660000.0
1402714440000.0,6.0,780000.0
1402715160000.0,9.0,720000.0
1402716000000.0,8.0,840000.0
1402716780000.0,7.0,780000.0
1402717560000.0,9.0,780000.0
1402718160000.0,7.0,600000.0
1402718760000.0,8.0,600000.0
1402719780000.0,9.0,1020000.0
1402720500000.0,7.0,720000.0
1402721400000.0,5.0,900000.0
1402722300000.0,7.0,900000.0
1402723560000.0,8.0,1260000.0
1402725960000.0,7.0,2400000.0
1402728120000.0,9.0,2160000.0
1402729080000.0,6.0,960000.0
1402729860000.0,7.0,780000.0
1402730820000.0,8.0,960000.0
1402731780000.0,5.0,960000.0
1402732920000.0,6.0,1140000.0
1402733520000.0,6.0,600000.0
1402734120000.0,9.0,600000.0
1402734780000.0,5.0,660000.0
1402735380000.0,4.0,600000.0
1402736040000.0,6.0,660000.0
1402736640000.0,5.0,600000.0
1402737300000.0,5.0,660000.0
1402737900000.0,7.0,600000.0
1402738620000.0,4.0,720000.0
1402739280000.0,8.0,660000.0
1402740000000.0,8.0,720000.0
1402740600000.0,6.0,600000.0
1402741320000.0,4.0,720000.0
1402742520000.0,6.0,1200000.0
1402743360000.0,8.0,840000.0
1402744080000.0,7.0,720000.0
1402744860000.0,5.0,780000.0
1402745880000.0,6.0,1020000.0
1402746900000.0,8.0,1020000.0
1402747680000.0,9.0,780000.0
1402748280000.0,8.0,600000.0
1402749060000.0,4.0,780000.0
1402750140000.0,2.0,1080000.0
1402751040000.0,6.0,900000.0
1402751820000.0,9.0,780000.0
1402752960000.0,7.0,1140000.0
1402753620000.0,7.0,660000.0
1402754460000.0,7.0,840000.0
1402755180000.0,9.0,720000.0
1402755840000.0,8.0,660000.0
1402756440000.0,7.0,600000.0
1402757100000.0,6.0,660000.0
1402757700000.0,5.0,600000.0
1402758300000.0,9.0,600000.0
1402758900000.0,8.0,600000.0
1402759500000.0,7.0,600000.0
1402760100000.0,9.0,600000.0
1402760700000.0,10.0,600000.0
1402761300000.0,4.0,600000.0
1402761900000.0,9.0,600000.0
1402762500000.0,9.0,600000.0
1402763100000.0,6.0,600000.0
1402763700000.0,10.0,600000.0
1402764300000.0,7.0,600000.0
1402764900000.0,8.0,600000.0
1402765500000.0,10.0,600000.0
1402766100000.0,8.0,600000.0
1402766700000.0,6.0,600000.0
1402767300000.0,7.0,600000.0
1402767900000.0,7.0,600000.0
1402768500000.0,6.0,600000.0
1402769100000.0,7.0,600000.0
1402769760000.0,9.0,660000.0
1402770360000.0,5.0,600000.0
1402771200000.0,8.0,840000.0
1402772040000.0,7.0,840000.0
1402772640000.0,6.0,600000.0
1402773780000.0,6.0,1140000.0
1402774560000.0,8.0,780000.0
1402775280000.0,10.0,720000.0
1402776240000.0,7.0,960000.0
1402777260000.0,5.0,1020000.0
1402778160000.0,6.0,900000.0
1402778880000.0,7.0,720000.0
1402780260000.0,6.0,1380000.0
1402781340000.0,7.0,1080000.0
1402782060000.0,3.0,720000.0
1402783560000.0,10.0,1500000.0
1402784700000.0,7.0,1140000.0
1402785480000.0,8.0,780000.0
